VERTEX_SE3:QUAT 286 144.988 231.04 0 0 0 0.685715 0.72787
VERTEX_SE3:QUAT 287 145.061 232.36 0 0 0 0.672607 0.74
VERTEX_SE3:QUAT 288 145.231 233.682 0 0 0 0.659626 0.751594
VERTEX_SE3:QUAT 289 145.419 234.976 0 0 0 0.638219 0.769855
VERTEX_SE3:QUAT 290 145.745 236.282 0 0 0 0.615516 0.788125
VERTEX_SE3:QUAT 291 145.919 237.624 0 0 0 0.682882 0.730529
VERTEX_SE3:QUAT 292 146 238.973 0 0 0 0.685241 0.728316
VERTEX_SE3:QUAT 293 146.142 240.314 0 0 0 0.648751 0.761
VERTEX_SE3:QUAT 294 146.39 241.654 0 0 0 0.630575 0.776128
VERTEX_SE3:QUAT 295 146.653 242.959 0 0 0 0.654229 0.756297
VERTEX_SE3:QUAT 296 146.749 244.303 0 0 0 0.677819 0.735229
VERTEX_SE3:QUAT 297 146.914 245.646 0 0 0 0.659908 0.751346
VERTEX_SE3:QUAT 298 147.113 246.976 0 0 0 0.625103 0.780542
VERTEX_SE3:QUAT 299 147.476 248.26 0 0 0 0.59741 0.801936
VERTEX_SE3:QUAT 300 147.721 249.596 0 0 0 0.662141 0.749379
VERTEX_SE3:QUAT 301 147.753 251.039 0 0 0 0.722275 0.691606
VERTEX_SE3:QUAT 302 147.834 252.414 0 0 0 0.660623 0.750718
VERTEX_SE3:QUAT 303 148.014 253.732 0 0 0 0.657549 0.753412
VERTEX_SE3:QUAT 304 148.178 255.173 0 0 0 0.679873 0.733329
VERTEX_SE3:QUAT 305 148.251 256.511 0 0 0 0.689101 0.724665
VERTEX_SE3:QUAT 306 148.321 257.848 0 0 0 0.689463 0.724321
VERTEX_SE3:QUAT 307 148.392 259.195 0 0 0 0.68798 0.725729
VERTEX_SE3:QUAT 308 148.452 260.565 0 0 0 0.700242 0.713906
VERTEX_SE3:QUAT 309 148.475 261.898 0 0 0 0.700728 0.713428
VERTEX_SE3:QUAT 310 148.344 263.234 0 0 0 0.769685 0.638424
VERTEX_SE3:QUAT 311 148.099 264.556 0 0 0 0.765079 0.643937
VERTEX_SE3:QUAT 312 147.908 266.027 0 0 0 0.753651 0.657275
VERTEX_SE3:QUAT 313 147.726 267.327 0 0 0 0.736671 0.676251
VERTEX_SE3:QUAT 314 147.618 268.669 0 0 0 0.735493 0.677532
